line_0_char0.png,!,80,30,6
line_0_char1.png,"""",80,30,6
line_0_char2.png,#,80,30,6
line_0_char3.png,$,80,30,6
line_0_char4.png,%,80,30,6
line_0_char5.png,&,80,30,6
line_0_char6.png,',80,30,6
line_0_char7.png,(,80,30,6
line_0_char8.png,),80,30,6
line_0_char9.png,*,80,30,6
line_0_char10.png,+,80,30,6
line_0_char11.png,",",80,30,6
line_0_char12.png,-,80,30,6
line_0_char13.png,.,80,30,6
line_0_char14.png,/,80,30,6
line_0_char15.png,0,80,30,6
line_0_char16.png,1,80,30,6
line_0_char17.png,2,80,30,6
line_0_char18.png,3,80,30,6
line_0_char19.png,4,80,30,6
line_0_char20.png,5,80,30,6
line_0_char21.png,6,80,30,6
line_0_char22.png,7,80,30,6
line_0_char23.png,8,80,30,6
line_0_char24.png,9,80,30,6
line_0_char25.png,:,80,30,6
line_0_char26.png,;,80,30,6
line_0_char27.png,<,80,30,6
line_0_char28.png,=,80,30,6
line_0_char29.png,>,80,30,6
line_0_char30.png,?,80,30,6
line_0_char31.png,@,80,30,6
line_0_char32.png,A,80,30,6
line_0_char33.png,B,80,30,6
line_0_char34.png,C,80,30,6
line_0_char35.png,D,80,30,6
line_0_char36.png,E,80,30,6
line_0_char37.png,F,80,30,6
line_0_char38.png,G,80,30,6
line_0_char39.png,H,80,30,6
line_0_char40.png,I,80,30,6
line_0_char41.png,J,80,30,6
line_0_char42.png,K,80,30,6
line_0_char43.png,L,80,30,6
line_0_char44.png,M,80,30,6
line_1_char0.png,N,80,30,6
line_1_char1.png,O,80,30,6
line_1_char2.png,P,80,30,6
line_1_char3.png,Q,80,30,6
line_1_char4.png,R,80,30,6
line_1_char5.png,S,80,30,6
line_1_char6.png,T,80,30,6
line_1_char7.png,U,80,30,6
line_1_char8.png,V,80,30,6
line_1_char9.png,W,80,30,6
line_1_char10.png,X,80,30,6
line_1_char11.png,Y,80,30,6
line_1_char12.png,Z,80,30,6
line_1_char13.png,[,80,30,6
line_1_char14.png,\,80,30,6
line_1_char15.png,],80,30,6
line_1_char16.png,^,80,30,6
line_1_char17.png,_,80,30,6
line_1_char18.png,`,80,30,6
line_1_char19.png,a,80,30,6
line_1_char20.png,b,80,30,6
line_1_char21.png,c,80,30,6
line_1_char22.png,d,80,30,6
line_1_char23.png,e,80,30,6
line_1_char24.png,f,80,30,6
line_1_char25.png,g,80,30,6
line_1_char26.png,h,80,30,6
line_1_char27.png,i,80,30,6
line_1_char28.png,j,80,30,6
line_1_char29.png,k,80,30,6
line_1_char30.png,l,80,30,6
line_1_char31.png,m,80,30,6
line_1_char32.png,n,80,30,6
line_1_char33.png,o,80,30,6
line_1_char34.png,p,80,30,6
line_1_char35.png,q,80,30,6
line_1_char36.png,r,80,30,6
line_1_char37.png,s,80,30,6
line_1_char38.png,t,80,30,6
line_1_char39.png,u,80,30,6
line_1_char40.png,v,80,30,6
line_1_char41.png,w,80,30,6
line_1_char42.png,x,80,30,6
line_1_char43.png,y,80,30,6
line_1_char44.png,z,80,30,6
line_1_char45.png,{,80,30,6
line_1_char46.png,|,80,30,6
line_1_char47.png,},80,30,6
line_1_char48.png,~,80,30,6
line_2_char0.png,¡,80,30,6
line_2_char1.png,¦,80,30,6
line_2_char2.png,§,80,30,6
line_2_char3.png,¨,80,30,6
line_2_char4.png,©,80,30,6
line_2_char5.png,ª,80,30,6
line_2_char6.png,«,80,30,6
line_2_char7.png,»,80,30,6
line_2_char8.png,¿,80,30,6
line_2_char9.png,À,80,30,6
line_2_char10.png,Á,80,30,6
line_2_char11.png,Â,80,30,6
line_2_char12.png,Ã,80,30,6
line_2_char13.png,Ä,80,30,6
line_2_char14.png,Å,80,30,6
line_2_char15.png,Æ,80,30,6
line_2_char16.png,Ç,80,30,6
line_2_char17.png,È,80,30,6
line_2_char18.png,É,80,30,6
line_2_char19.png,Ê,80,30,6
line_2_char20.png,Ë,80,30,6
line_2_char21.png,Ì,80,30,6
line_2_char22.png,Í,80,30,6
line_2_char23.png,Î,80,30,6
line_2_char24.png,Ï,80,30,6
line_2_char25.png,Ð,80,30,6
line_2_char26.png,Ñ,80,30,6
line_2_char27.png,Ò,80,30,6
line_2_char28.png,Ó,80,30,6
line_2_char29.png,Ô,80,30,6
line_2_char30.png,Õ,80,30,6
line_2_char31.png,Ö,80,30,6
line_2_char32.png,×,80,30,6
line_2_char33.png,Ø,80,30,6
line_2_char34.png,Ù,80,30,6
line_2_char35.png,Ú,80,30,6
line_2_char36.png,Û,80,30,6
line_2_char37.png,Ü,80,30,6
line_2_char38.png,Ý,80,30,6
line_2_char39.png,Þ,80,30,6
line_2_char40.png,ß,80,30,6
line_2_char41.png,à,80,30,6
line_2_char42.png,á,80,30,6
line_2_char43.png,â,80,30,6
line_3_char0.png,ã,80,30,6
line_3_char1.png,ä,80,30,6
line_3_char2.png,å,80,30,6
line_3_char3.png,æ,80,30,6
line_3_char4.png,ç,80,30,6
line_3_char5.png,è,80,30,6
line_3_char6.png,é,80,30,6
line_3_char7.png,ê,80,30,6
line_3_char8.png,ë,80,30,6
line_3_char9.png,ì,80,30,6
line_3_char10.png,í,80,30,6
line_3_char11.png,î,80,30,6
line_3_char12.png,ï,80,30,6
line_3_char13.png,ð,80,30,6
line_3_char14.png,ñ,80,30,6
line_3_char15.png,ò,80,30,6
line_3_char16.png,ó,80,30,6
line_3_char17.png,ô,80,30,6
line_3_char18.png,õ,80,30,6
line_3_char19.png,ö,80,30,6
line_3_char20.png,÷,80,30,6
line_3_char21.png,ø,80,30,6
line_3_char22.png,ù,80,30,6
line_3_char23.png,ú,80,30,6
line_3_char24.png,û,80,30,6
line_3_char25.png,ü,80,30,6
line_3_char26.png,ý,80,30,6
line_3_char27.png,þ,80,30,6
line_3_char28.png,ÿ,80,30,6
line_3_char29.png,Ā,80,30,6
line_3_char30.png,ā,80,30,6
line_3_char31.png,Ă,80,30,6
line_3_char32.png,ă,80,30,6
line_3_char33.png,Ą,80,30,6
line_3_char34.png,ą,80,30,6
line_3_char35.png,Ć,80,30,6
line_3_char36.png,ć,80,30,6
line_3_char37.png,Ĉ,80,30,6
line_3_char38.png,ĉ,80,30,6
line_3_char39.png,Ċ,80,30,6
line_3_char40.png,ċ,80,30,6
line_3_char41.png,Č,80,30,6
line_3_char42.png,č,80,30,6
line_3_char43.png,Ď,80,30,6
line_3_char44.png,ď,80,30,6
line_3_char45.png,Đ,80,30,6
line_3_char46.png,đ,80,30,6
line_3_char47.png,Ē,80,30,6
line_3_char48.png,ē,80,30,6
line_4_char0.png,Ĕ,80,30,6
line_4_char1.png,ĕ,80,30,6
line_4_char2.png,Ė,80,30,6
line_4_char3.png,ė,80,30,6
line_4_char4.png,Ę,80,30,6
line_4_char5.png,ę,80,30,6
line_4_char6.png,Ě,80,30,6
line_4_char7.png,ě,80,30,6
line_4_char8.png,Ĝ,80,30,6
line_4_char9.png,ĝ,80,30,6
line_4_char10.png,Ğ,80,30,6
line_4_char11.png,ğ,80,30,6
line_4_char12.png,Ġ,80,30,6
line_4_char13.png,ġ,80,30,6
line_4_char14.png,Ģ,80,30,6
line_4_char15.png,ģ,80,30,6
line_4_char16.png,Ĥ,80,30,6
line_4_char17.png,ĥ,80,30,6
line_4_char18.png,Ħ,80,30,6
line_4_char19.png,ħ,80,30,6
line_4_char20.png,Ĩ,80,30,6
line_4_char21.png,ĩ,80,30,6
line_4_char22.png,Ī,80,30,6
line_4_char23.png,ī,80,30,6
line_4_char24.png,Ĭ,80,30,6
line_4_char25.png,ĭ,80,30,6
line_4_char26.png,Į,80,30,6
line_4_char27.png,į,80,30,6
line_4_char28.png,İ,80,30,6
line_4_char29.png,ı,80,30,6
line_4_char30.png,Ĳ,80,30,6
line_4_char31.png,ĳ,80,30,6
line_4_char32.png,Ĵ,80,30,6
line_4_char33.png,ĵ,80,30,6
line_4_char34.png,Ķ,80,30,6
line_4_char35.png,ķ,80,30,6
line_4_char36.png,ĸ,80,30,6
line_4_char37.png,Ĺ,80,30,6
line_4_char38.png,ĺ,80,30,6
line_4_char39.png,Ļ,80,30,6
line_4_char40.png,ļ,80,30,6
line_4_char41.png,Ľ,80,30,6
line_4_char42.png,ľ,80,30,6
line_4_char43.png,Ŀ,80,30,6
line_4_char44.png,ŀ,80,30,6
line_4_char45.png,Ł,80,30,6
line_4_char46.png,ł,80,30,6
line_4_char47.png,Ń,80,30,6
line_4_char48.png,ń,80,30,6
line_4_char49.png,Ņ,80,30,6
line_5_char0.png,ņ,80,30,6
line_5_char1.png,Ň,80,30,6
line_5_char2.png,ň,80,30,6
line_5_char3.png,ŉ,80,30,6
line_5_char4.png,Ŋ,80,30,6
line_5_char5.png,ŋ,80,30,6
line_5_char6.png,Ō,80,30,6
line_5_char7.png,ō,80,30,6
line_5_char8.png,Ŏ,80,30,6
line_5_char9.png,ŏ,80,30,6
line_5_char10.png,Ő,80,30,6
line_5_char11.png,ő,80,30,6
line_5_char12.png,Œ,80,30,6
line_5_char13.png,œ,80,30,6
line_5_char14.png,Ŕ,80,30,6
line_5_char15.png,ŕ,80,30,6
line_5_char16.png,Ŗ,80,30,6
line_5_char17.png,ŗ,80,30,6
line_5_char18.png,Ř,80,30,6
line_5_char19.png,ř,80,30,6
line_5_char20.png,Ś,80,30,6
line_5_char21.png,ś,80,30,6
line_5_char22.png,Ŝ,80,30,6
line_5_char23.png,ŝ,80,30,6
line_5_char24.png,Ş,80,30,6
line_5_char25.png,ş,80,30,6
line_5_char26.png,Š,80,30,6
line_5_char27.png,š,80,30,6
line_5_char28.png,Ţ,80,30,6
line_5_char29.png,ţ,80,30,6
line_5_char30.png,Ť,80,30,6
line_5_char31.png,ť,80,30,6
line_5_char32.png,Ŧ,80,30,6
line_5_char33.png,ŧ,80,30,6
line_5_char34.png,Ũ,80,30,6
line_5_char35.png,ũ,80,30,6
line_5_char36.png,Ū,80,30,6
line_5_char37.png,ū,80,30,6
line_5_char38.png,Ŭ,80,30,6
line_6_char0.png,ŭ,80,30,6
line_6_char1.png,Ů,80,30,6
line_6_char2.png,ů,80,30,6
line_6_char3.png,Ű,80,30,6
line_6_char4.png,ű,80,30,6
line_6_char5.png,Ų,80,30,6
line_6_char6.png,ų,80,30,6
line_6_char7.png,Ŵ,80,30,6
line_6_char8.png,ŵ,80,30,6
line_6_char9.png,Ŷ,80,30,6
line_6_char10.png,ŷ,80,30,6
line_6_char11.png,Ÿ,80,30,6
line_6_char12.png,Ź,80,30,6
line_6_char13.png,ź,80,30,6
line_6_char14.png,Ż,80,30,6
line_6_char15.png,ż,80,30,6
line_6_char16.png,Ž,80,30,6
line_6_char17.png,ž,80,30,6
line_6_char18.png,—,80,30,6
